isFraud,TransactionAmt,ProductCD,provenienza,email_provider,TransactionDate,tipo_carta,brand_carta
1,136.422,S,United States,gmail,2024-08-07 19:24:54,Credit,Visa
0,365.0,S,United States,icloud,2024-08-07 19:25:21,Credit,Visa
1,136.422,W,China,gmail,2024-08-07 19:25:46,Debit,Visa
0,157.0,R,United States,gmail,2024-08-07 19:25:55,Credit,Mastercard
0,325.0,C,India,other,2024-08-07 19:27:44,Debit,Visa
0,146.99,W,China,other,2024-08-07 19:28:02,Debit,Mastercard
0,305.97,W,China,gmail,2024-08-07 19:29:51,Credit,Visa
0,226.0,W,China,other,2024-08-07 19:30:54,Debit,Visa
0,311.95,W,United States,other,2024-08-07 19:31:06,Credit,Visa
0,500.0,W,China,other,2024-08-07 19:32:50,Credit,Visa
1,994.0,R,United States,icloud,2024-08-07 19:35:59,Credit,Visa
0,200.0,S,China,icloud,2024-08-07 19:36:00,Debit,Visa
0,323.0,S,China,icloud,2024-08-07 19:36:08,Prepaid,Visa
0,300.99,R,United States,outlook,2024-08-07 19:36:12,Credit,Visa
0,521.72,W,United States,gmail,2024-08-07 19:36:26,Credit,Mastercard
0,226.0,C,India,icloud,2024-08-07 19:38:03,Debit,Visa
0,305.97,W,China,gmail,2024-08-07 19:38:21,Credit,Visa
0,226.0,H,Russia,icloud,2024-08-07 19:38:29,Debit,Visa
0,323.0,S,United States,icloud,2024-08-07 19:39:57,Debit,Visa
0,311.95,R,China,icloud,2024-08-07 19:40:36,Credit,Visa
0,171.0,H,China,gmail,2024-08-07 19:42:28,Credit,Mastercard
0,189.0,H,India,icloud,2024-08-07 19:43:20,Debit,Visa
0,146.0,R,United States,icloud,2024-08-07 19:43:57,Credit,Visa
0,317.5,W,China,yahoo,2024-08-07 19:44:33,Debit,Visa
0,151.0,R,United States,icloud,2024-08-07 19:45:01,Credit,Mastercard
0,287.5,W,United States,outlook,2024-08-07 19:45:14,Debit,Visa
0,280.0,S,China,outlook,2024-08-07 19:46:54,Debit,Visa
0,183.0,R,United States,icloud,2024-08-07 19:47:33,Debit,Visa
0,226.0,R,Japan,gmail,2024-08-07 19:52:14,Debit,Visa
0,171.0,H,United States,icloud,2024-08-07 19:52:38,Credit,Visa
1,1651.0,H,China,other,2024-08-07 19:57:15,Credit,Visa
0,517.09,W,China,icloud,2024-08-07 19:58:24,Credit,Visa
0,141.0,W,China,other,2024-08-07 19:58:33,Debit,Mastercard
0,226.0,C,Japan,outlook,2024-08-07 20:00:40,Credit,Visa
0,169.0,C,Turkey,gmail,2024-08-07 20:01:20,Debit,Visa
0,221.99,R,United Kingdom,gmail,2024-08-07 20:02:55,Credit,Mastercard
0,335.0,W,China,icloud,2024-08-07 20:03:07,Credit,Mastercard
0,382.5,W,China,gmail,2024-08-07 20:04:17,Debit,Visa
0,382.5,H,Mexico,yahoo,2024-08-07 20:06:10,Debit,Visa
0,125.0,R,India,gmail,2024-08-07 20:06:24,Prepaid,Visa
0,382.5,R,Brazil,gmail,2024-08-07 20:07:24,Credit,Visa
0,226.0,H,Brazil,icloud,2024-08-07 20:07:32,Debit,Visa
0,171.0,W,China,yahoo,2024-08-07 20:07:39,Credit,Mastercard
0,171.0,W,China,outlook,2024-08-07 20:07:57,Debit,Mastercard
1,249.524,H,China,icloud,2024-08-07 20:07:57,Credit,Mastercard
0,335.0,R,Japan,other,2024-08-07 20:08:11,Debit,Visa
0,146.99,C,India,gmail,2024-08-07 20:09:07,Debit,Visa
1,249.524,W,China,outlook,2024-08-07 20:09:31,Credit,Visa
0,882.47,S,China,gmail,2024-08-07 20:10:45,Debit,Visa
0,386.79,W,Indonesia,other,2024-08-07 20:11:17,Debit,Visa
1,249.524,H,United States,other,2024-08-07 20:11:43,Credit,Visa
0,252.83,W,China,gmail,2024-08-07 20:12:32,Debit,Visa
0,719.51,W,France,gmail,2024-08-07 20:12:49,Prepaid,Visa
0,167.0,W,China,icloud,2024-08-07 20:13:09,Prepaid,Mastercard
0,226.0,H,Japan,icloud,2024-08-07 20:15:20,Credit,Visa
0,211.0,C,China,gmail,2024-08-07 20:15:48,Debit,Visa
0,141.0,H,Turkey,icloud,2024-08-07 20:17:12,Debit,Mastercard
0,226.0,W,United States,yahoo,2024-08-07 20:18:02,Prepaid,Visa
0,150.0,H,India,other,2024-08-07 20:18:30,Debit,Mastercard
0,382.5,W,Australia,gmail,2024-08-07 20:18:44,Debit,Visa
0,1112.91,H,Mexico,icloud,2024-08-07 20:19:16,Debit,Mastercard
0,140.0,S,India,other,2024-08-07 20:19:46,Debit,Visa
0,1104.0,W,China,icloud,2024-08-07 20:20:02,Debit,Visa
0,191.0,H,China,gmail,2024-08-07 20:20:46,Debit,Visa
0,226.0,W,China,icloud,2024-08-07 20:20:57,Debit,Visa
0,443.0,W,China,other,2024-08-07 20:21:16,Debit,Visa
0,186.0,S,India,outlook,2024-08-07 20:23:27,Debit,Mastercard
0,139.95,W,China,outlook,2024-08-07 20:23:57,Debit,Visa
0,213.0,R,India,other,2024-08-07 20:24:04,Credit,Visa
0,135.5,C,India,gmail,2024-08-07 20:24:32,Prepaid,Mastercard
0,150.95,H,China,gmail,2024-08-07 20:24:37,Debit,Mastercard
0,423.92,H,China,gmail,2024-08-07 20:25:02,Debit,Mastercard
0,186.0,R,Japan,gmail,2024-08-07 20:26:36,Debit,Mastercard
0,527.0,W,United States,gmail,2024-08-07 20:30:55,Debit,Visa
1,774.0,W,India,yahoo,2024-08-07 20:31:41,Prepaid,Mastercard
0,255.0,R,China,outlook,2024-08-07 20:32:05,Credit,Mastercard
0,335.0,W,India,other,2024-08-07 20:33:05,Debit,Visa
0,445.0,H,Turkey,icloud,2024-08-07 20:33:45,Credit,Visa
0,419.95,R,United States,yahoo,2024-08-07 20:34:52,Credit,Mastercard
0,445.0,W,China,gmail,2024-08-07 20:35:40,Prepaid,Mastercard
0,186.0,R,Canada,icloud,2024-08-07 20:37:56,Debit,Visa
0,171.0,W,China,gmail,2024-08-07 20:39:17,Debit,Mastercard
0,1575.5,W,China,gmail,2024-08-07 20:42:14,Prepaid,Visa
0,209.95,W,China,gmail,2024-08-07 20:43:52,Debit,Mastercard
0,159.95,C,India,gmail,2024-08-07 20:46:08,Debit,Visa
0,141.0,C,India,other,2024-08-07 20:48:43,Debit,Visa
0,445.0,H,United States,icloud,2024-08-07 20:51:36,Credit,Visa
1,994.0,C,India,icloud,2024-08-07 20:52:42,Debit,Visa
0,135.5,W,United States,gmail,2024-08-07 20:55:01,Credit,Visa
0,128.027,C,India,gmail,2024-08-07 20:56:42,Debit,Visa
0,141.0,W,China,other,2024-08-07 20:56:59,Debit,Mastercard
0,128.027,W,China,gmail,2024-08-07 20:58:02,Credit,Visa
0,1819.97,R,China,other,2024-08-07 20:58:33,Debit,Visa
0,554.0,S,United States,gmail,2024-08-07 20:58:53,Debit,Mastercard
0,305.0,C,India,outlook,2024-08-07 20:59:08,Debit,Visa
0,1249.83,R,China,gmail,2024-08-07 21:01:51,Debit,Visa
0,141.0,R,France,gmail,2024-08-07 21:03:05,Debit,Mastercard
0,135.5,W,China,gmail,2024-08-07 21:03:39,Debit,Visa
0,305.0,H,India,icloud,2024-08-07 21:05:03,Debit,Discover
0,311.95,W,France,outlook,2024-08-07 21:05:30,Credit,Visa
0,884.0,W,Germany,gmail,2024-08-07 21:07:01,Credit,Visa
0,141.0,W,China,other,2024-08-07 21:07:12,Credit,Mastercard
1,250.0,H,Australia,gmail,2024-08-07 21:10:04,Debit,American Express
0,201.0,C,India,gmail,2024-08-07 21:14:37,Debit,Visa
0,141.0,W,Russia,outlook,2024-08-07 21:15:14,Debit,Mastercard
0,146.0,W,India,gmail,2024-08-07 21:17:02,Credit,Visa
0,666.22,R,China,outlook,2024-08-07 21:18:10,Prepaid,Visa
0,554.0,W,China,icloud,2024-08-07 21:18:25,Credit,Mastercard
0,213.0,S,China,yahoo,2024-08-07 21:19:24,Debit,Mastercard
0,149.95,W,China,gmail,2024-08-07 21:20:13,Credit,Visa
0,171.0,C,United States,outlook,2024-08-07 21:22:09,Credit,Visa
1,175.0,C,Germany,outlook,2024-08-07 21:22:20,Credit,Discover
0,209.95,H,China,other,2024-08-07 21:22:49,Debit,Visa
0,744.95,W,United States,icloud,2024-08-07 21:23:15,Debit,Visa
0,261.95,C,India,other,2024-08-07 21:24:39,Prepaid,Visa
0,206.0,S,India,gmail,2024-08-07 21:25:44,Debit,Visa
0,581.95,C,India,other,2024-08-07 21:27:04,Debit,Visa
1,250.0,C,India,gmail,2024-08-07 21:29:06,Debit,American Express
0,261.95,C,Indonesia,gmail,2024-08-07 21:32:32,Debit,Discover
0,390.0,W,China,gmail,2024-08-07 21:32:52,Credit,Visa
0,330.99,R,China,icloud,2024-08-07 21:33:42,Debit,Visa
0,400.0,W,China,gmail,2024-08-07 21:33:51,Debit,Visa
0,146.0,W,Germany,yahoo,2024-08-07 21:35:21,Debit,Visa
1,200.0,S,United States,gmail,2024-08-07 21:35:47,Credit,Mastercard
0,330.99,R,China,gmail,2024-08-07 21:36:11,Debit,Visa
0,271.99,R,China,gmail,2024-08-07 21:36:12,Credit,Visa
0,524.95,H,India,other,2024-08-07 21:37:38,Debit,Visa
1,200.0,C,United States,icloud,2024-08-07 21:38:36,Credit,Mastercard
0,160.5,H,United States,outlook,2024-08-07 21:38:58,Credit,Visa
0,666.22,R,China,gmail,2024-08-07 21:39:12,Debit,Visa
0,335.0,W,United States,yahoo,2024-08-07 21:41:52,Credit,Mastercard
0,193.0,S,China,outlook,2024-08-07 21:42:08,Debit,Mastercard
0,1099.99,R,Germany,gmail,2024-08-07 21:43:15,Credit,Visa
0,226.0,R,China,icloud,2024-08-07 21:44:22,Prepaid,Mastercard
0,317.5,C,Mexico,other,2024-08-07 21:44:34,Credit,Mastercard
0,209.95,W,China,icloud,2024-08-07 21:45:18,Debit,Visa
0,280.0,W,China,other,2024-08-07 21:45:18,Debit,Visa
0,226.0,C,India,other,2024-08-07 21:46:03,Credit,Visa
0,249.0,H,India,gmail,2024-08-07 21:46:44,Prepaid,Visa
0,1099.99,H,France,outlook,2024-08-07 21:47:27,Debit,Mastercard
0,335.0,W,China,other,2024-08-07 21:47:38,Debit,Mastercard
0,349.95,R,China,other,2024-08-07 21:48:48,Debit,Visa
0,390.0,S,China,gmail,2024-08-07 21:51:54,Debit,Visa
0,435.19,H,Indonesia,gmail,2024-08-07 21:52:30,Credit,Visa
0,150.0,C,India,gmail,2024-08-07 21:53:00,Debit,Visa
0,265.0,C,Japan,outlook,2024-08-07 21:54:12,Debit,Mastercard
0,335.0,H,Australia,outlook,2024-08-07 21:54:33,Debit,Visa
0,3163.94,S,India,gmail,2024-08-07 21:54:39,Debit,Mastercard
0,360.0,W,India,gmail,2024-08-07 21:55:06,Credit,Visa
0,406.92,W,United States,icloud,2024-08-07 21:55:33,Credit,Visa
1,250.0,R,China,other,2024-08-07 21:57:15,Debit,Visa
0,159.95,W,China,other,2024-08-07 21:57:30,Debit,Visa
0,201.0,R,Japan,other,2024-08-07 21:58:22,Credit,Visa
0,201.0,S,China,yahoo,2024-08-07 21:59:06,Debit,Visa
0,171.0,W,United Kingdom,outlook,2024-08-07 21:59:59,Credit,Visa
0,226.0,R,United States,yahoo,2024-08-07 22:03:23,Debit,Visa
0,211.0,R,Brazil,other,2024-08-07 22:03:47,Debit,Visa
0,226.0,H,India,gmail,2024-08-07 22:04:12,Debit,Visa
0,554.0,C,China,gmail,2024-08-07 22:04:44,Credit,Mastercard
0,335.0,W,Mexico,outlook,2024-08-07 22:04:56,Debit,Visa
0,470.72,R,China,other,2024-08-07 22:05:39,Debit,Mastercard
0,319.39,W,Brazil,gmail,2024-08-07 22:07:46,Debit,Visa
0,739.45,S,India,outlook,2024-08-07 22:10:00,Debit,Visa
0,151.0,R,China,icloud,2024-08-07 22:11:03,Prepaid,Visa
0,171.0,R,United States,yahoo,2024-08-07 22:11:33,Debit,Mastercard
0,535.47,H,China,icloud,2024-08-07 22:11:56,Credit,Visa
0,141.0,S,India,gmail,2024-08-07 22:12:31,Debit,Visa
0,226.0,C,India,other,2024-08-07 22:13:13,Debit,Visa
0,335.0,C,China,outlook,2024-08-07 22:15:05,Debit,Visa
0,151.0,S,India,gmail,2024-08-07 22:15:33,Debit,Visa
0,171.0,C,China,other,2024-08-07 22:16:20,Debit,Mastercard
0,211.0,H,United States,gmail,2024-08-07 22:17:32,Debit,Visa
1,200.0,S,China,outlook,2024-08-07 22:17:50,Prepaid,Visa
1,225.0,R,United States,icloud,2024-08-07 22:19:45,Debit,Visa
0,443.0,W,China,outlook,2024-08-07 22:20:01,Debit,Visa
0,335.0,H,China,gmail,2024-08-07 22:20:44,Credit,Visa
0,130.5,S,United States,yahoo,2024-08-07 22:21:17,Credit,Mastercard
0,151.0,S,China,yahoo,2024-08-07 22:21:35,Credit,Visa
1,200.0,H,Mexico,other,2024-08-07 22:22:54,Debit,Visa
0,213.0,H,China,icloud,2024-08-07 22:23:08,Debit,Visa
0,226.0,H,India,outlook,2024-08-07 22:24:24,Debit,Mastercard
0,664.0,H,Japan,icloud,2024-08-07 22:25:00,Credit,Visa
0,304.95,R,Brazil,gmail,2024-08-07 22:25:27,Debit,Visa
0,226.0,W,China,icloud,2024-08-07 22:26:16,Prepaid,Visa
0,129.0,R,United States,icloud,2024-08-07 22:29:02,Credit,Visa
0,213.0,W,China,other,2024-08-07 22:29:55,Debit,Mastercard
0,415.0,C,India,gmail,2024-08-07 22:30:22,Credit,Visa
0,335.0,C,India,other,2024-08-07 22:30:34,Debit,Visa
0,130.95,W,China,other,2024-08-07 22:31:49,Debit,Visa
0,213.0,C,Indonesia,gmail,2024-08-07 22:33:56,Debit,Visa
0,130.5,W,Saudi Arabia,gmail,2024-08-07 22:35:55,Prepaid,Visa
0,250.0,W,China,other,2024-08-07 22:38:18,Debit,Visa
0,725.0,W,United Kingdom,other,2024-08-07 22:43:33,Debit,Visa
0,2079.95,C,Indonesia,outlook,2024-08-07 22:44:21,Debit,Visa
0,141.0,R,Japan,other,2024-08-07 22:48:42,Credit,Mastercard
0,134.95,C,India,outlook,2024-08-07 22:48:43,Debit,Visa
0,232.44,H,France,gmail,2024-08-07 22:48:46,Credit,Visa
0,280.0,H,India,outlook,2024-08-07 22:48:57,Debit,Visa
1,150.0,R,India,other,2024-08-07 22:49:06,Debit,Mastercard
0,226.0,W,China,other,2024-08-07 22:50:04,Credit,Mastercard
1,226.0,C,China,gmail,2024-08-07 22:50:11,Debit,Visa
0,125.0,C,India,yahoo,2024-08-07 22:51:58,Debit,Visa
0,122.0,R,United States,yahoo,2024-08-07 22:53:13,Credit,Visa
0,554.0,W,China,other,2024-08-07 22:58:06,Debit,Mastercard
0,200.0,C,China,outlook,2024-08-07 22:58:42,Debit,Visa
0,724.0,R,United States,icloud,2024-08-07 22:58:48,Debit,Visa
0,921.78,R,United States,gmail,2024-08-07 23:00:53,Credit,Visa
0,226.0,C,India,other,2024-08-07 23:02:13,Debit,Visa
1,150.0,H,China,yahoo,2024-08-07 23:02:29,Credit,Mastercard
1,292.5,R,China,gmail,2024-08-07 23:02:45,Debit,Mastercard
0,453.2,S,China,icloud,2024-08-07 23:08:35,Credit,Visa
0,444.95,R,Russia,other,2024-08-07 23:09:52,Debit,Visa
0,600.0,C,India,other,2024-08-07 23:11:23,Debit,Mastercard
0,159.95,H,India,other,2024-08-07 23:14:45,Debit,Mastercard
0,226.0,W,China,other,2024-08-07 23:15:48,Debit,Visa
0,226.0,W,Saudi Arabia,gmail,2024-08-07 23:16:01,Debit,Visa
0,600.0,R,China,gmail,2024-08-07 23:17:11,Debit,Visa
0,317.5,H,United States,outlook,2024-08-07 23:17:50,Credit,Visa
0,171.0,R,China,other,2024-08-07 23:18:25,Prepaid,Visa
0,159.95,H,United States,gmail,2024-08-07 23:22:54,Credit,Visa
0,311.95,W,China,gmail,2024-08-07 23:22:56,Credit,Visa
0,149.248,S,China,gmail,2024-08-07 23:23:39,Credit,Mastercard
0,306.95,C,India,gmail,2024-08-07 23:24:11,Debit,Visa
0,141.0,W,China,outlook,2024-08-07 23:25:22,Debit,Visa
0,509.07,W,Japan,gmail,2024-08-07 23:26:18,Credit,Visa
0,226.0,W,United States,gmail,2024-08-07 23:29:59,Credit,Visa
0,474.95,S,India,icloud,2024-08-07 23:30:14,Credit,Visa
0,226.0,W,India,gmail,2024-08-07 23:30:17,Debit,Visa
0,171.0,C,Mexico,other,2024-08-07 23:31:24,Credit,Visa
0,226.0,S,India,other,2024-08-07 23:31:43,Debit,Visa
0,209.95,W,United States,icloud,2024-08-07 23:34:43,Credit,Visa
0,335.0,S,Germany,icloud,2024-08-07 23:35:09,Debit,Visa
0,335.0,R,United States,outlook,2024-08-07 23:35:17,Credit,Mastercard
0,1329.95,C,Mexico,outlook,2024-08-07 23:41:36,Debit,Mastercard
0,797.0,C,Brazil,icloud,2024-08-07 23:45:27,Credit,Mastercard
0,163.277,C,India,other,2024-08-07 23:46:49,Credit,Visa
0,163.277,S,China,gmail,2024-08-07 23:48:55,Debit,Mastercard
0,161.0,W,China,other,2024-08-07 23:50:57,Credit,Mastercard
0,163.277,R,China,gmail,2024-08-07 23:52:23,Debit,Visa
0,534.0,R,China,outlook,2024-08-07 23:53:58,Debit,Visa
0,129.95,W,Germany,gmail,2024-08-07 23:55:16,Debit,Visa
0,189.12,S,India,icloud,2024-08-07 23:56:29,Debit,Mastercard
0,201.0,S,China,gmail,2024-08-07 23:58:10,Debit,Mastercard
0,278.04,R,China,gmail,2024-08-08 00:00:15,Debit,Visa
0,263.77,W,China,other,2024-08-08 00:07:54,Debit,Visa
0,240.0,C,Mexico,icloud,2024-08-08 00:10:31,Credit,Visa
0,149.95,W,United States,gmail,2024-08-08 00:14:23,Credit,Visa
0,500.0,R,China,icloud,2024-08-08 00:14:53,Debit,Visa
0,160.5,W,China,gmail,2024-08-08 00:16:39,Prepaid,Visa
0,226.0,W,China,outlook,2024-08-08 00:17:32,Credit,Mastercard
0,159.95,H,China,yahoo,2024-08-08 00:19:38,Credit,Visa
0,171.0,H,China,outlook,2024-08-08 00:20:25,Prepaid,Visa
0,445.0,H,China,outlook,2024-08-08 00:21:39,Prepaid,Mastercard
0,250.0,R,Indonesia,other,2024-08-08 00:25:55,Debit,American Express
0,1776.22,R,China,icloud,2024-08-08 00:27:24,Credit,Visa
0,209.95,C,Brazil,gmail,2024-08-08 00:27:37,Credit,Mastercard
0,141.0,R,China,other,2024-08-08 00:27:55,Debit,Visa
0,151.0,S,Germany,other,2024-08-08 00:29:15,Credit,Mastercard
0,390.0,W,China,outlook,2024-08-08 00:29:39,Debit,Visa
0,171.0,C,Italy,outlook,2024-08-08 00:33:57,Credit,Mastercard
0,255.0,S,United States,icloud,2024-08-08 00:34:21,Credit,Mastercard
0,390.0,W,United States,gmail,2024-08-08 00:34:43,Credit,Visa
0,150.0,R,United Kingdom,gmail,2024-08-08 00:36:21,Debit,Visa
0,231.0,W,China,gmail,2024-08-08 00:40:25,Debit,Visa
0,584.0,S,India,yahoo,2024-08-08 00:44:56,Credit,Discover
0,226.0,C,India,yahoo,2024-08-08 00:46:55,Debit,Visa
0,1776.22,R,Netherlands,other,2024-08-08 00:48:02,Debit,Visa
0,430.0,R,India,yahoo,2024-08-08 00:50:39,Debit,Visa
0,141.0,C,India,other,2024-08-08 00:52:13,Credit,Visa
0,317.5,W,China,gmail,2024-08-08 00:52:24,Credit,Visa
0,2494.95,W,United States,yahoo,2024-08-08 00:53:50,Debit,Visa
0,289.0,R,China,other,2024-08-08 01:00:05,Debit,Visa
0,213.0,R,China,gmail,2024-08-08 01:07:09,Credit,Visa
0,422.47,R,China,gmail,2024-08-08 01:09:09,Debit,Visa
1,175.0,S,China,other,2024-08-08 01:12:20,Debit,Visa
0,171.0,W,China,icloud,2024-08-08 01:13:05,Debit,Visa
0,163.0,R,United States,icloud,2024-08-08 01:13:11,Debit,Visa
0,440.99,H,Mexico,outlook,2024-08-08 01:14:49,Debit,Mastercard
0,226.0,H,India,other,2024-08-08 01:14:59,Credit,Visa
1,175.0,H,India,other,2024-08-08 01:15:15,Debit,Visa
0,163.95,R,China,gmail,2024-08-08 01:15:44,Debit,Visa
0,209.95,R,United States,icloud,2024-08-08 01:16:59,Credit,Visa
0,300.0,C,India,outlook,2024-08-08 01:18:33,Debit,Visa
0,200.0,H,India,yahoo,2024-08-08 01:19:46,Debit,Visa
0,146.0,W,China,icloud,2024-08-08 01:20:37,Credit,Visa
1,175.0,C,India,outlook,2024-08-08 01:22:09,Debit,Visa
0,186.0,W,China,gmail,2024-08-08 01:22:10,Debit,Mastercard
0,171.0,C,Indonesia,gmail,2024-08-08 01:23:45,Debit,Visa
0,549.99,C,India,gmail,2024-08-08 01:25:45,Credit,Visa
0,349.99,W,China,yahoo,2024-08-08 01:27:54,Debit,Visa
0,141.0,R,United States,icloud,2024-08-08 01:29:56,Debit,Mastercard
1,175.0,W,India,outlook,2024-08-08 01:30:18,Debit,Visa
0,146.0,C,Italy,outlook,2024-08-08 01:33:29,Prepaid,Visa
0,135.95,W,China,icloud,2024-08-08 01:34:11,Credit,Visa
0,365.37,S,Turkey,other,2024-08-08 01:34:35,Credit,Visa
0,524.95,H,China,gmail,2024-08-08 01:35:07,Debit,Visa
0,200.0,R,United States,gmail,2024-08-08 01:41:09,Debit,American Express
0,154.97,C,Indonesia,yahoo,2024-08-08 01:41:09,Debit,Visa
0,335.0,R,Japan,other,2024-08-08 01:43:06,Debit,Mastercard
0,150.0,H,China,other,2024-08-08 01:50:19,Debit,Visa
0,144.95,C,India,outlook,2024-08-08 01:53:36,Debit,Visa
0,317.67,R,China,gmail,2024-08-08 01:53:38,Credit,Mastercard
0,226.0,R,India,yahoo,2024-08-08 01:57:10,Credit,Visa
0,171.0,C,India,icloud,2024-08-08 01:57:53,Debit,Mastercard
0,305.0,C,China,other,2024-08-08 02:01:30,Credit,Visa
0,150.0,R,Germany,gmail,2024-08-08 02:06:48,Debit,Visa
0,280.0,C,India,other,2024-08-08 02:15:22,Credit,Mastercard
0,120.04,R,United States,gmail,2024-08-08 02:15:50,Debit,Mastercard
1,175.0,H,China,other,2024-08-08 02:17:54,Debit,Visa
0,120.04,H,India,icloud,2024-08-08 02:21:13,Debit,Visa
0,171.0,C,India,gmail,2024-08-08 02:21:54,Credit,Visa
0,141.45,H,China,other,2024-08-08 02:29:14,Debit,Visa
0,201.0,C,India,other,2024-08-08 02:29:49,Debit,Mastercard
0,209.95,H,China,gmail,2024-08-08 02:30:03,Debit,Mastercard
0,834.0,R,China,other,2024-08-08 02:32:25,Debit,Visa
0,139.95,W,China,gmail,2024-08-08 02:34:32,Credit,Visa
0,161.0,R,United States,icloud,2024-08-08 02:35:05,Credit,Visa
0,500.0,H,United Kingdom,gmail,2024-08-08 02:36:27,Credit,Mastercard
0,129.95,C,India,other,2024-08-08 02:36:45,Debit,Visa
0,280.0,H,India,yahoo,2024-08-08 02:38:56,Credit,Visa
0,261.95,W,China,outlook,2024-08-08 02:43:37,Debit,Visa
0,936.2,C,United States,other,2024-08-08 02:48:41,Credit,Mastercard
0,292.95,W,China,gmail,2024-08-08 02:49:16,Debit,Visa
0,511.95,H,China,gmail,2024-08-08 02:51:34,Credit,Visa
0,340.0,W,United States,icloud,2024-08-08 02:51:38,Credit,Mastercard
0,419.26,W,China,outlook,2024-08-08 02:53:32,Debit,Visa
0,139.95,H,United States,icloud,2024-08-08 02:54:10,Debit,Visa
0,295.0,R,China,gmail,2024-08-08 02:54:18,Credit,Discover
0,226.0,W,China,gmail,2024-08-08 02:57:37,Debit,Visa
0,295.0,H,China,icloud,2024-08-08 02:57:43,Debit,Discover
0,335.0,W,China,gmail,2024-08-08 03:00:10,Debit,Visa
0,335.0,C,India,other,2024-08-08 03:03:07,Debit,Visa
0,160.5,C,India,outlook,2024-08-08 03:06:59,Credit,Visa
0,129.95,H,Japan,outlook,2024-08-08 03:09:45,Debit,Visa
0,335.0,C,India,gmail,2024-08-08 03:14:38,Credit,Visa
0,129.95,S,Japan,other,2024-08-08 03:16:38,Debit,Visa
0,129.95,S,India,gmail,2024-08-08 03:18:37,Credit,Visa
0,335.0,R,United States,yahoo,2024-08-08 03:22:39,Credit,Visa
0,317.5,R,United States,gmail,2024-08-08 03:27:53,Credit,Mastercard
0,160.95,H,India,other,2024-08-08 03:30:59,Debit,Visa
0,298.74,W,China,gmail,2024-08-08 03:31:13,Debit,Visa
0,298.74,W,Mexico,other,2024-08-08 03:33:23,Credit,Visa
0,141.0,C,China,gmail,2024-08-08 03:35:44,Credit,Visa
1,300.0,R,Saudi Arabia,yahoo,2024-08-08 03:35:56,Debit,Visa
1,175.0,H,Russia,gmail,2024-08-08 03:42:15,Credit,Visa
0,225.0,C,India,other,2024-08-08 03:43:31,Debit,Visa
0,161.0,C,India,other,2024-08-08 03:45:31,Credit,Visa
0,295.0,S,China,gmail,2024-08-08 03:46:12,Debit,Visa
0,133.89,H,India,other,2024-08-08 03:53:17,Debit,Visa
0,311.95,W,South Korea,other,2024-08-08 03:56:27,Debit,Visa
1,136.422,R,United States,gmail,2024-08-08 04:04:45,Credit,Visa
0,295.0,W,Brazil,gmail,2024-08-08 04:07:33,Prepaid,Visa
0,161.0,W,China,other,2024-08-08 04:24:31,Credit,Mastercard
0,159.95,C,France,icloud,2024-08-08 04:35:25,Credit,Visa
0,420.95,S,China,other,2024-08-08 04:36:51,Debit,Mastercard
0,171.0,W,China,icloud,2024-08-08 04:45:55,Debit,Mastercard
0,166.99,R,China,gmail,2024-08-08 04:46:16,Debit,Discover
0,339.64,C,India,icloud,2024-08-08 04:47:28,Credit,Visa
0,339.64,H,Germany,gmail,2024-08-08 04:50:54,Credit,Visa
0,335.0,C,Japan,other,2024-08-08 04:58:33,Debit,Visa
0,664.0,H,China,gmail,2024-08-08 04:59:32,Debit,Mastercard
0,446.95,W,China,icloud,2024-08-08 04:59:52,Credit,Mastercard
0,171.0,C,India,gmail,2024-08-08 05:00:04,Debit,Visa
0,226.0,R,China,yahoo,2024-08-08 05:05:37,Credit,Visa
0,203.122,C,Brazil,gmail,2024-08-08 05:10:56,Debit,Mastercard
0,135.5,R,China,gmail,2024-08-08 05:20:17,Debit,Visa
0,131.0,C,India,gmail,2024-08-08 05:21:31,Prepaid,Visa
0,335.0,R,China,yahoo,2024-08-08 05:23:44,Debit,Visa
1,554.0,R,United States,icloud,2024-08-08 05:34:29,Credit,Visa
0,139.95,C,United States,icloud,2024-08-08 05:38:38,Credit,Mastercard
1,250.0,W,India,gmail,2024-08-08 05:56:14,Debit,Mastercard
0,213.0,C,Brazil,gmail,2024-08-08 06:00:37,Debit,Mastercard
1,450.0,W,United States,gmail,2024-08-08 06:12:43,Debit,Visa
0,554.0,W,China,gmail,2024-08-08 06:23:15,Prepaid,Mastercard
0,159.95,S,India,yahoo,2024-08-08 06:33:13,Debit,Mastercard
0,130.95,R,United States,icloud,2024-08-08 06:43:03,Credit,Visa
0,422.5,H,India,other,2024-08-08 06:50:50,Debit,Discover
0,261.95,W,Japan,yahoo,2024-08-08 06:54:23,Debit,Visa
0,261.95,W,China,outlook,2024-08-08 06:56:58,Credit,Visa
0,482.47,R,United States,gmail,2024-08-08 07:10:08,Debit,Visa
0,154.97,C,India,gmail,2024-08-08 08:26:23,Credit,Mastercard
0,171.0,H,India,other,2024-08-08 08:47:58,Debit,Mastercard
0,527.0,R,China,yahoo,2024-08-08 11:46:29,Credit,Mastercard
0,159.95,R,China,other,2024-08-08 12:33:09,Debit,Visa
0,146.0,S,Brazil,gmail,2024-08-08 12:39:36,Debit,Visa
0,370.0,R,Indonesia,gmail,2024-08-08 12:58:39,Credit,Mastercard
